SEGID,EDITKEY,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,TIMESTAMP,ObjectId,NOTES_FURREV
0040_103.5,m4uMhLPEX_!g$Psq,0,0,0,100,0,,1697224339539,4659,Need R3 planner to review. Added 1000 to account for 5500 W traffic going north.
2355_000.0,6R$xH#e^9i#8*fwR,0,0,200,0,0,smoothing,1697224355868,4660,
0040_103.5,m4uMhLPEX_!g$Psq,0,0,0,100,0,,1697224353540,4661,Need R3 planner to review. Added 1000 to account for 5500 W traffic going north.
0040_103.5,m4uMhLPEX_!g$Psq,0,0,0,100,0,,1697224365356,4662,Need R3 planner to review. Added 2000 to account for 5500 W traffic going north.
2356_000.0,6R$xH#e^9i#8*fwR,0,1500,1500,1500,1000,smoothing,1697224370380,4663,
2356_000.1,6R$xH#e^9i#8*fwR,500,1500,1000,1000,0,smoothing,1697224388966,4664,
2356_000.1,6R$xH#e^9i#8*fwR,500,1500,1000,2000,0,smoothing,1697224393948,4665,
2356_000.1,6R$xH#e^9i#8*fwR,500,1500,1000,2000,-1500,smoothing,1697224403074,4666,
2356_000.3,6R$xH#e^9i#8*fwR,1000,2000,2000,2000,-2000,,1697224415480,4667,
2356_000.3,6R$xH#e^9i#8*fwR,1000,2000,2000,2000,-3000,,1697224422418,4668,
2356_000.3,6R$xH#e^9i#8*fwR,1000,2000,2000,2000,-3000,smoothing,1697224425742,4669,
2356_000.4,6R$xH#e^9i#8*fwR,4000,4500,4500,4500,4000,smoothing,1697224440625,4670,
2356_000.4,6R$xH#e^9i#8*fwR,4000,4500,5000,5000,4000,smoothing,1697224448340,4671,
2358_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224459194,4672,
2361_000.0,6R$xH#e^9i#8*fwR,0,0,500,500,1000,smoothing,1697224473737,4673,
2361_000.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224480865,4674,
0040_105.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697224482003,4675,Need R3 planner to review.
2361_000.4,6R$xH#e^9i#8*fwR,0,0,0,100,800,smoothing,1697224491060,4676,
2361_000.7,6R$xH#e^9i#8*fwR,0,0,0,0,800,smoothing,1697224500602,4677,
0040_105.5,m4uMhLPEX_!g$Psq,0,0,0,0,-200,,1697224499552,4678,Need R3 planner to review.
0040_105.5,m4uMhLPEX_!g$Psq,0,0,0,0,-200,,1697224510371,4679,Need R3 planner to review.
2361_001.2,6R$xH#e^9i#8*fwR,0,0,1000,1500,1500,smoothing,1697224516566,4680,
2363_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697224522108,4681,Add SEGID to model links
2364_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224534173,4682,
2364_000.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224541324,4683,
0040_106.1,m4uMhLPEX_!g$Psq,0,0,0,0,-200,,1697224539964,4684,Need R3 planner to review.
2365_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697224545044,4685,Add SEGID to model links
2365_000.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697224548298,4686,Add SEGID to model links
2365_000.9,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224553656,4687,
2367_000.0,6R$xH#e^9i#8*fwR,400,400,0,500,500,smoothing,1697224567145,4688,
2367_000.0,6R$xH#e^9i#8*fwR,400,400,0,500,1000,smoothing,1697224575076,4689,
2367_000.3,6R$xH#e^9i#8*fwR,500,200,0,500,1000,smoothing,1697224591262,4690,
2367_000.3,6R$xH#e^9i#8*fwR,500,500,0,500,1000,smoothing,1697224600574,4691,
2367_000.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697224604548,4692,Add SEGID to model links
2374_003.2,6R$xH#e^9i#8*fwR,1000,1000,1000,1200,1500,smoothing,1697224624734,4693,
2374_003.2,6R$xH#e^9i#8*fwR,1050,1000,800,1000,1550,smoothing,1697224633706,4694,
0040_107.6,m4uMhLPEX_!g$Psq,0,0,0,0,-300,,1697224635533,4695,Need R3 planner to review. Added 1000 across the board to account for some traffic from 3760 S.
2370_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224648312,4696,
2372_000.0,6R$xH#e^9i#8*fwR,0,0,300,0,0,smoothing,1697224659194,4697,
2374_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224667593,4698,
2374_000.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224674383,4699,
0040_108.5,m4uMhLPEX_!g$Psq,0,0,0,0,200,,1697224676317,4700,Need R3 planner to review. Added 1000 across the board to account for some traffic from 3760 S.
2374_002.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224680744,4701,
2374_002.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697224686347,4702,Add SEGID to model links
2378_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224694997,4703,
2378_000.7,6R$xH#e^9i#8*fwR,0,0,1000,500,500,smoothing,1697224715487,4704,
0040_107.6,m4uMhLPEX_!g$Psq,0,0,0,0,-300,,1697224733125,4705,Need R3 planner to review. Added 700 across the board to account for some traffic from 3760 S.
0040_108.5,m4uMhLPEX_!g$Psq,0,0,0,0,200,,1697224739352,4706,Need R3 planner to review. Added 700 across the board to account for some traffic from 3760 S.
2380_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224746735,4707,
0040_108.5,m4uMhLPEX_!g$Psq,0,0,0,0,200,,1697224753340,4708,Need R3 planner to review. Added 700 across the board to account for some traffic from 3760 S.
0040_109.5,m4uMhLPEX_!g$Psq,0,0,-100,500,0,,1697224777479,4709,Need R3 planner to review. Smoothed out 2042.
0040_111.3,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697224847497,4710,
2386_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2032 due to 7200 improvements",1697224853311,4711,
0040_111.3,m4uMhLPEX_!g$Psq,0,0,-100,100,0,,1697224854376,4712,
2386_000.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224861345,4713,
2386_001.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224868150,4714,
0040_111.3,m4uMhLPEX_!g$Psq,0,0,-100,0,0,,1697224873816,4715,Need R3 planner to review.
WFRC_8189,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2032 due to increased volume on I-80",1697224909490,4716,
0040_111.3,m4uMhLPEX_!g$Psq,0,0,-100,0,0,,1697224913356,4717,Need R3 planner to review. Added 500 across the board to match the western segment.
WFRC_8185,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2032 due to increased volume on I-80",1697224918499,4718,
2388_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224932161,4719,
2388_000.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224944599,4720,
2390_000.0,6R$xH#e^9i#8*fwR,0,-2000,-2000,-2000,-2000,smoothing,1697224978689,4721,
2688_009.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697224993025,4722,Add SEGID to model links
2920_005.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697224996832,4723,Add SEGID to model links
2920_005.1,6R$xH#e^9i#8*fwR,0,0,0,0,1300,smoothing,1697225014611,4724,
2927_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225020011,4725,Add SEGID to model links
UTA_7120,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225022573,4726,Add SEGID to model links
UTA_7121,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225028003,4727,Add SEGID to model links
UTA_7122,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225031172,4728,Add SEGID to model links
UTA_7126,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225034781,4729,Add SEGID to model links
UTA_7130,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225038094,4730,Add SEGID to model links
UTA_7132,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225043078,4731,Add SEGID to model links
UTA_7134,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225046578,4732,Add SEGID to model links
UTA_7138,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225050447,4733,Add SEGID to model links
UTA_7142,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225053577,4734,Add SEGID to model links
UTA_7146,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225056908,4735,Add SEGID to model links
UTA_7150,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225060867,4736,Add SEGID to model links
UTA_7154,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225064850,4737,Add SEGID to model links
UTA_7158,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225068909,4738,Add SEGID to model links
UTA_7162,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225072527,4739,Add SEGID to model links
UTA_7166,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225076500,4740,Add SEGID to model links
0040_113.8,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697225074377,4741,
UTA_7170,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225079508,4742,Add SEGID to model links
UTA_7174,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225083412,4743,Add SEGID to model links
UTA_7178,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225087092,4744,Add SEGID to model links
UTA_7182,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225090577,4745,Add SEGID to model links
UTA_7120,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225130053,4746,Rail Segment -- add transit volume
UTA_7121,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225133782,4747,Rail Segment -- add transit volume
UTA_7122,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225137294,4748,Rail Segment -- add transit volume
UTA_7126,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225140362,4749,Rail Segment -- add transit volume
UTA_7130,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225144286,4750,Rail Segment -- add transit volume
UTA_7132,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225147838,4751,Rail Segment -- add transit volume
UTA_7134,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225151661,4752,Rail Segment -- add transit volume
UTA_7138,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225155451,4753,Rail Segment -- add transit volume
UTA_7142,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225163588,4754,Rail Segment -- add transit volume
UTA_7146,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225167999,4755,Rail Segment -- add transit volume
UTA_7150,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225171966,4756,Rail Segment -- add transit volume
UTA_7154,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225180924,4757,Rail Segment -- add transit volume
UTA_7158,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225185094,4758,Rail Segment -- add transit volume
UTA_7162,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225189150,4759,Rail Segment -- add transit volume
0040_113.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697225186626,4760,
UTA_7166,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225193582,4761,Rail Segment -- add transit volume
UTA_7170,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225197783,4762,Rail Segment -- add transit volume
UTA_7174,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225201303,4763,Rail Segment -- add transit volume
0040_111.5,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697225201873,4764,
UTA_7178,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225205406,4765,Rail Segment -- add transit volume
UTA_7182,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225208981,4766,Rail Segment -- add transit volume
UTA_7221,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225217501,4767,Rail Segment -- add transit volume
UTA_7242,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225224981,4768,Rail Segment -- add transit volume
UTA_7246,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225227859,4769,Rail Segment -- add transit volume
UTA_7250,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225230720,4770,Rail Segment -- add transit volume
UTA_7254,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225234246,4771,Rail Segment -- add transit volume
UTA_7258,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225237865,4772,Rail Segment -- add transit volume
UTA_7262,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225242190,4773,Rail Segment -- add transit volume
0040_111.5,m4uMhLPEX_!g$Psq,0,0,500,500,500,,1697225241976,4774,
UTA_7300,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225248010,4775,Rail Segment -- add transit volume
UTA_7301,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225254394,4776,Rail Segment -- add transit volume
UTA_7304,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225261349,4777,Rail Segment -- add transit volume
UTA_7308,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225265414,4778,Rail Segment -- add transit volume
UTA_7312,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225268521,4779,Rail Segment -- add transit volume
UTA_7316,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225271615,4780,Rail Segment -- add transit volume
UTA_7320,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225274738,4781,Rail Segment -- add transit volume
UTA_7324,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225277780,4782,Rail Segment -- add transit volume
UTA_7328,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225280910,4783,Rail Segment -- add transit volume
UTA_7336,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225284584,4784,Rail Segment -- add transit volume
UTA_7404,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225292760,4785,Rail Segment -- add transit volume
UTA_7460,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225298178,4786,Rail Segment -- add transit volume
UTA_7464,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225301976,4787,Rail Segment -- add transit volume
UTA_7468,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225305285,4788,Rail Segment -- add transit volume
UTA_9540,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225311253,4789,Rail Segment -- add transit volume
UTA_9544,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225314343,4790,Rail Segment -- add transit volume
UTA_9548,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225319594,4791,Rail Segment -- add transit volume
UTA_9552,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225326168,4792,Rail Segment -- add transit volume
UTA_9556,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225329467,4793,Rail Segment -- add transit volume
WFRC_8001,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225349211,4794,
WFRC_8003,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225393191,4795,No Volume
WFRC_8004,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225404163,4796,
WFRC_8005,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225413810,4797,
WFRC_8007,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225422046,4798,
WFRC_8009,6R$xH#e^9i#8*fwR,0,0,0,700,700,smoothing,1697225433222,4799,
WFRC_8009,6R$xH#e^9i#8*fwR,0,0,0,1400,700,smoothing,1697225447852,4800,
WFRC_8009,6R$xH#e^9i#8*fwR,0,0,0,700,700,smoothing,1697225459699,4801,
WFRC_8010,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225470273,4802,No Volume
WFRC_8013,6R$xH#e^9i#8*fwR,0,0,700,0,200,smoothing,1697225481497,4803,
WFRC_8014,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225495242,4804,No volume
WFRC_8015,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225507769,4805,No volume
WFRC_8016,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225515645,4806,No Volume
WFRC_8017,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225523444,4807,
WFRC_8018,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225533338,4808,No volume
WFRC_8042,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225543478,4809,
WFRC_8043,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225549684,4810,
WFRC_8102,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225570891,4811,No volume
WFRC_8103,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225575875,4812,No volume
WFRC_8104,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225579164,4813,No volume
WFRC_8106,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225582690,4814,No volume
WFRC_8107,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225586252,4815,No volume
WFRC_8108,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225591692,4816,
WFRC_8109,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225598539,4817,
WFRC_8110,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225605675,4818,
WFRC_8111,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225615324,4819,No volume
WFRC_8112,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225620253,4820,No volume
WFRC_8113,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225623585,4821,No volume
WFRC_8114,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225626678,4822,No volume
WFRC_8115,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225629948,4823,No volume
WFRC_8116,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225633012,4824,No volume
WFRC_8117,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225636298,4825,No volume
WFRC_8118,6R$xH#e^9i#8*fwR,0,0,1000,0,0,smoothing,1697225647823,4826,
WFRC_8118,6R$xH#e^9i#8*fwR,0,0,1000,-1000,0,smoothing,1697225674288,4827,
WFRC_8119,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225682437,4828,
WFRC_8120,6R$xH#e^9i#8*fwR,0,0,0,200,200,smoothing,1697225693864,4829,
WFRC_8121,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225701345,4830,No volume
WFRC_8122,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225711262,4831,
WFRC_8125,6R$xH#e^9i#8*fwR,0,0,0,1500,2000,smoothing,1697225750534,4832,
WFRC_8126,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225757052,4833,
WFRC_8127,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2032 due to mtn view and bangerter",1697225779617,4834,
WFRC_8128,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225785576,4835,No volume
WFRC_8129,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225789342,4836,No volume
WFRC_8130,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225792145,4837,No volume
WFRC_8131,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225795492,4838,No volume
WFRC_8132,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225800916,4839,
WFRC_8133,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225804269,4840,No volume
WFRC_8134,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225807258,4841,No volume
WFRC_8135,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225810316,4842,No volume
WFRC_8136,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225813434,4843,No volume
WFRC_8137,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225816066,4844,No volume
WFRC_8138,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225818779,4845,No volume
WFRC_8139,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225822169,4846,No volume
WFRC_8140,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225825369,4847,No volume
WFRC_8141,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225852630,4848,No volume
WFRC_8142,6R$xH#e^9i#8*fwR,0,0,0,400,500,smoothing,1697225862208,4849,
WFRC_8143,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225867141,4850,No volume
WFRC_8144,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225871026,4851,No volume
WFRC_8145,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225874380,4852,No volume
WFRC_8146,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225877483,4853,No volume
WFRC_8147,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225881026,4854,No volume
WFRC_8148,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225886130,4855,No volume
WFRC_8149,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225889227,4856,No volume
WFRC_8150,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225893238,4857,No volume
WFRC_8151,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697225896508,4858,No volume
WFRC_8152,6R$xH#e^9i#8*fwR,0,0,0,0,0,smoothing,1697225905404,4859,
WFRC_8152,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225911828,4860,
WFRC_8153,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225918242,4861,
WFRC_8153,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225918848,4862,
WFRC_8154,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225924376,4863,
WFRC_8155,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225934581,4864,
WFRC_8156,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225942012,4865,
WFRC_8157,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225949000,4866,
WFRC_8158,6R$xH#e^9i#8*fwR,0,0,0,200,0,smoothing,1697225975920,4867,
WFRC_8159,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225988016,4868,
WFRC_8160,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697225995494,4869,
WFRC_8161,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697226010582,4870,
WFRC_8163,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697226021208,4871,
WFRC_8164,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697226026784,4872,
WFRC_8165,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697226037828,4873,
WFRC_8166,6R$xH#e^9i#8*fwR,0,0,0,20,20,smoothing,1697226048808,4874,
WFRC_8167,6R$xH#e^9i#8*fwR,0,0,2000,0,0,smoothing,1697226065470,4875,
WFRC_8168,6R$xH#e^9i#8*fwR,0,0,2000,0,0,smoothing,1697226079989,4876,
0040_104.9,m4uMhLPEX_!g$Psq,0,0,0,100,-100,,1697226100464,4877,Need R3 planner to review.
0040_104.9,m4uMhLPEX_!g$Psq,0,0,0,100,-100,,1697226116683,4878,Need R3 planner to review.
WFRC_8169,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697226260692,4879,No volume
WFRC_8170,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697226268550,4880,
WFRC_8171,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697226275335,4881,
WFRC_8172,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697226472321,4882,Why drop in 2050?
WFRC_8173,6R$xH#e^9i#8*fwR,0,0,1000,0,700,smoothing,1697226486010,4883,
WFRC_8172,6R$xH#e^9i#8*fwR,0,0,0,0,9000,big smoothing due to area change,1697226504460,4884,
WFRC_8173,6R$xH#e^9i#8*fwR,0,0,1000,0,1700,smoothing,1697226518814,4885,
WFRC_8174,6R$xH#e^9i#8*fwR,0,0,0,-5000,-14000,big smoothing for area changes,1697226561529,4886,
WFRC_8175,6R$xH#e^9i#8*fwR,0,0,0,0,7000,,1697226735414,4887,
WFRC_8175,6R$xH#e^9i#8*fwR,0,0,0,0,7200,big smoothing due to area change,1697226744631,4888,
WFRC_8176,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697226753747,4889,no volume
WFRC_8177,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697226759326,4890,
WFRC_8178,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697226765226,4891,no volume
WFRC_8179,6R$xH#e^9i#8*fwR,0,0,0,0,5000,big smoothing due to area change,1697226775473,4892,
WFRC_8180,6R$xH#e^9i#8*fwR,0,0,0,0,4000,big smoothing due to area change,1697226787591,4893,
WFRC_8181,6R$xH#e^9i#8*fwR,0,0,0,0,4000,big smoothing due to area change,1697226795308,4894,
WFRC_8182,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697226805529,4895,
WFRC_8183,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697226812531,4896,
WFRC_8184,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697226819380,4897,
WFRC_8185,6R$xH#e^9i#8*fwR,0,0,12000,4000,9000,big smoothing due to area change,1697226864896,4898,
0040_058.7,m4uMhLPEX_!g$Psq,200,0,500,1000,2000,,1697492990215,4899,"Need R3 planner to review. reduced the historic count down by 7,500 because this is the only segment with a very high AADT in the area (both sides is 6,000)."
0040_111.5,m4uMhLPEX_!g$Psq,0,0,500,500,500,,1697494058779,4900,
0040_113.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697494115083,4901,
0040_113.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697494122612,4902,
0040_111.5,m4uMhLPEX_!g$Psq,0,0,500,500,500,,1697494183807,4903,"Need R3 planner to review. Removed 1,000 from historical AADT so it's more consistent with the western segment."
0040_113.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697494197983,4904,"Need R3 planner to review. Removed 1,000 from historical AADT so it's more consistent with the western segment."
0040_113.8,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697494266920,4905,"Need R3 planner to review. Added 5,000 from historical AADT because most of the vehicle activity is in this segment, even though the AADT includes the lower volume western segments."
0040_113.8,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697494326755,4906,"Need R3 planner to review. Added 5,000 from historical AADT because most of the vehicle activity is in this segment, even though the AADT includes the lower volume western segments."
0040_113.8,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697494336968,4907,"Need R3 planner to review. Added 4,500 from historical AADT because most of the vehicle activity is in this segment, even though the AADT includes the lower volume western segments."
0040_113.8,m4uMhLPEX_!g$Psq,0,0,500,0,0,,1697494362036,4908,"Need R3 planner to review. Added 4,500 from historical AADT because most of the vehicle activity is in this segment, even though the AADT includes the lower volume western segments."
0040_113.8,m4uMhLPEX_!g$Psq,0,500,500,0,0,,1697494370039,4909,"Need R3 planner to review. Added 4,500 from historical AADT because most of the vehicle activity is in this segment, even though the AADT includes the lower volume western segments."
0040_114.4,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697494459468,4910,"wrong segID, need to fix in the model."
0040_114.4,m4uMhLPEX_!g$Psq,15000,15000,15500,16500,18000,,1697494494216,4911,"wrong segID, need to fix in the model."
0040_114.4,m4uMhLPEX_!g$Psq,0,0,500,1500,3000,,1697494524339,4912,"wrong segID, need to fix in the model."
0040_114.4,m4uMhLPEX_!g$Psq,0,500,500,1500,3000,,1697494536292,4913,"wrong segID, need to fix in the model."
0040_114.4,m4uMhLPEX_!g$Psq,0,500,1000,1500,3000,,1697494548919,4914,"wrong segID, need to fix in the model."
